ID,target,tissue,gene,Brown_observed,max_method_contr,max_method_id,Pre-filter q-value,Post-filter q-value,Mutations,Patients mutated,Mappability,AID,UV,APOBEC,Palindrome,More than two mutations,More than two patients mutated,Manual review,Overlap,Final filter judgement,Expression_p-value,Expression_Fold Difference,Mutated patients w. expression data,Wild-type patients with expression data
gc19_pc.cds::gencode::TFAP4::ENSG00000090447.7,CDS,meta_Lymphatic_system,TFAP4,0.000406165,0.368696445,Fisher_observed,0.371210584,0.451590829,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.024808534,3.109446487,4,170
gc19_pc.cds::gencode::RB1::ENSG00000139687.9,CDS,Breast-AdenoCa,RB1,4.13E-04,0.351007689,Fisher_observed,0.377293045,0.458812146,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.554536582,1.222907852,1,84
gc19_pc.cds::gencode::ELF3::ENSG00000163435.11,CDS,meta_Digestive_tract,ELF3,4.14E-04,3.42E-01,Fisher_observed,0.377322368,4.59E-01,12,12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.919720765,0.813003788,2,278
gc19_pc.cds::gencode::FMR1::ENSG00000102081.9,CDS,meta_CNS,FMR1,4.14E-04,3.71E-01,Fisher_observed,0.377465505,4.59E-01,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.826086957,0.972587788,1,45
gc19_pc.cds::gencode::HIST1H2AG::ENSG00000196787.2,CDS,Lymph-BNHL,HIST1H2AG,4.23E-04,0.359541292,Fisher_observed,0.384387673,0.46757979,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.086801343,0.636820315,7,97
gc19_pc.cds::gencode::KANSL1::ENSG00000120071.8,CDS,Skin-Melanoma,KANSL1,0.000423282,0.335337096,Fisher_observed,0.384387673,0.46757979,11,11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.468468468,1.138480862,2,35
gc19_pc.cds::gencode::KANSL1::ENSG00000120071.8,CDS,meta_Carcinoma,KANSL1,4.24E-04,3.39E-01,Fisher_observed,0.38477408,4.68E-01,47,40,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.758153251,0.959531547,23,876
gc19_pc.cds::gencode::RB1::ENSG00000139687.9,CDS,Skin-Melanoma,RB1,4.28E-04,3.35E-01,Fisher_observed,0.38733262,0.471756907,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.006006006,0.133148985,2,35
gc19_pc.cds::gencode::PDYN::ENSG00000101327.4,CDS,Lung-SCC,PDYN,4.29E-04,3.50E-01,Fisher_observed,0.38759378,4.72E-01,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,5,42
gc19_pc.cds::gencode::CTDNEP1::ENSG00000175826.7,CDS,Pancan-no-skin-melanoma-lymph,CTDNEP1,4.30E-04,3.45E-01,Fisher_observed,0.388107649,4.73E-01,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.212985249,1.215951757,2,977
gc19_pc.cds::gencode::KMT2B::ENSG00000272333.1,CDS,meta_Carcinoma,KMT2B,4.35E-04,3.39E-01,Fisher_observed,0.392268504,4.78E-01,57,53,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.605526992,0.998104746,32,867
gc19_pc.cds::gencode::TMEM134::ENSG00000172663.4,CDS,meta_Squamous,TMEM134,4.38E-04,0.351847346,Fisher_observed,0.394558385,0.480309755,6,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.842928894,1.004338031,3,104
gc19_pc.cds::gencode::CHRNB2::ENSG00000160716.4,CDS,meta_Carcinoma,CHRNB2,4.45E-04,3.39E-01,Fisher_observed,0.400213803,4.88E-01,33,33,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.408030557,0.554586436,19,880
gc19_pc.cds::gencode::PI15::ENSG00000137558.3,CDS,meta_Adenocarcinoma,PI15,4.51E-04,3.39E-01,Fisher_observed,0.404661701,4.93E-01,22,22,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.162270876,1.334876332,15,754
gc19_pc.cds::gencode::ZBTB7A::ENSG00000178951.4,CDS,meta_Hematopoietic_system,ZBTB7A,4.57E-04,3.64E-01,Fisher_observed,0.409080189,4.99E-01,5,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.904915878,0.991381315,1,173
gc19_pc.cds::gencode::IRF2::ENSG00000168310.6,CDS,meta_Digestive_tract,IRF2,4.59E-04,0.340305226,Fisher_observed,0.41084586,0.500734916,8,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.441852461,1.058123233,5,275
gc19_pc.cds::gencode::NOTCH1::ENSG00000148400.9,CDS,Lymph-CLL,NOTCH1,4.66E-04,0.364912708,Fisher_observed,0.416041612,0.506950448,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.697843828,1.353698626,3,65
gc19_pc.cds::gencode::RAB11B::ENSG00000185236.7,CDS,Panc-Endocrine,RAB11B,4.67E-04,3.60E-01,Fisher_observed,0.417041807,0.508052214,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA
gc19_pc.cds::gencode::MYRFL::ENSG00000166268.6,CDS,Bone-Leiomyo,MYRFL,4.71E-04,3.42E-01,Fisher_observed,0.419369723,5.11E-01,5,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.026490367,62.74745792,4,30
gc19_pc.cds::gencode::STAG2::ENSG00000101972.14,CDS,Bladder-TCC,STAG2,4.75E-04,0.367901837,Fisher_observed,0.423055421,0.515683433,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.001129305,0.197562154,3,20
gc19_pc.cds::gencode::CHRNB2::ENSG00000160716.4,CDS,Pancan-no-skin-melanoma-lymph,CHRNB2,4.78E-04,3.44E-01,Fisher_observed,0.424779745,5.18E-01,34,34,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.397244071,0.525179863,20,959
gc19_pc.cds::gencode::BTK::ENSG00000010671.11,CDS,Lymph-BNHL,BTK,4.81E-04,3.66E-01,Fisher_observed,0.427242327,0.52042911,6,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.403317565,1.273942794,5,99
gc19_pc.cds::gencode::BCOR::ENSG00000183337.12,CDS,Lymph-CLL,BCOR,4.82E-04,3.64E-01,Fisher_observed,0.427242327,5.20E-01,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.09270661,4.450109918,1,67
gc19_pc.cds::gencode::AGTR2::ENSG00000180772.6,CDS,meta_Lymphatic_system,AGTR2,4.84E-04,3.70E-01,Fisher_observed,0.429002279,0.522453731,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.86E-02,1,5,169
gc19_pc.cds::gencode::KMO::ENSG00000117009.7,CDS,meta_Digestive_tract,KMO,4.90E-04,0.339464766,Fisher_observed,0.4325936,0.528358595,16,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.075440774,1.548565603,5,275
gc19_pc.cds::gencode::TFAP4::ENSG00000090447.7,CDS,meta_Hematopoietic_system,TFAP4,5.00E-04,3.66E-01,Fisher_observed,0.440199124,5.39E-01,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.024808534,3.109446487,4,170
gc19_pc.cds::gencode::EFTUD2::ENSG00000108883.8,CDS,Panc-Endocrine,EFTUD2,5.10E-04,3.55E-01,Fisher_observed,0.447884758,5.48E-01,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA
gc19_pc.cds::gencode::USP9X::ENSG00000124486.8,CDS,meta_Carcinoma,USP9X,5.14E-04,3.42E-01,Fisher_observed,0.450989811,5.52E-01,47,43,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.506677902,0.975097016,30,869
gc19_pc.cds::gencode::SLC46A3::ENSG00000139508.10,CDS,Kidney-RCC,SLC46A3,5.19E-04,3.50E-01,Fisher_observed,0.453916882,5.56E-01,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.021310234,1.574711797,4,113
gc19_pc.cds::gencode::TBL1XR1::ENSG00000177565.11,CDS,meta_Carcinoma,TBL1XR1,5.23E-04,3.37E-01,Fisher_observed,0.457425453,5.60E-01,23,21,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.151730016,1.178770242,15,884
gc19_pc.cds::gencode::CTNNB1::ENSG00000168036.12,CDS,CNS-Medullo,CTNNB1,5.25E-04,3.70E-01,Fisher_observed,0.45874657,5.62E-01,3,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA
gc19_pc.cds::gencode::FBXW7::ENSG00000109670.9,CDS,meta_CNS,FBXW7,5.29E-04,3.65E-01,Fisher_observed,0.461403542,5.66E-01,4,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,0,46
gc19_pc.cds::gencode::CASP8::ENSG00000064012.17,CDS,meta_Digestive_tract,CASP8,5.33E-04,3.38E-01,Fisher_observed,0.463946091,5.69E-01,14,12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.718063141,0.942931206,8,272
gc19_pc.cds::gencode::BRAF::ENSG00000157764.8,CDS,Panc-AdenoCa,BRAF,5.37E-04,3.47E-01,Fisher_observed,0.466682523,5.72E-01,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.871563803,1.022693552,1,74
gc19_pc.cds::gencode::U2AF1::ENSG00000160201.7,CDS,meta_Digestive_tract,U2AF1,5.39E-04,3.38E-01,Fisher_observed,0.468225072,5.74E-01,9,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.509565019,1.303950616,3,277
gc19_pc.cds::gencode::ZFP36L1::ENSG00000185650.8,CDS,meta_Lymphatic_system,ZFP36L1,5.44E-04,0.361600389,Fisher_observed,0.471368227,0.577825293,16,12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.260391284,1.270344756,12,162
gc19_pc.cds::gencode::KDM5C::ENSG00000126012.7,CDS,meta_Carcinoma,KDM5C,5.45E-04,3.41E-01,Fisher_observed,0.472466414,5.79E-01,46,39,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.218792368,0.958603654,26,873
gc19_pc.cds::gencode::GNAS::ENSG00000087460.19,CDS,meta_Adenocarcinoma,GNAS,5.54E-04,3.37E-01,Fisher_observed,0.479052749,5.87E-01,70,60,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.692065352,0.96011756,35,734
gc19_pc.cds::gencode::AGTR2::ENSG00000180772.6,CDS,meta_Hematopoietic_system,AGTR2,5.54E-04,3.69E-01,Fisher_observed,0.479052749,0.586839617,5,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3.86E-02,1,5,169
gc19_pc.cds::gencode::CHD4::ENSG00000111642.10,CDS,Uterus-AdenoCa,CHD4,5.69E-04,3.48E-01,Fisher_observed,0.491178223,6.02E-01,7,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.047374917,1.407944067,6,38
gc19_pc.cds::gencode::OR7A10::ENSG00000127515.1,CDS,meta_Digestive_tract,OR7A10,5.78E-04,0.337282466,Fisher_observed,0.499085324,0.611099486,14,14,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.096720473,1,7,273
gc19_pc.cds::gencode::ETV3::ENSG00000117036.7,CDS,Prost-AdenoCa,ETV3,5.79E-04,3.58E-01,Fisher_observed,0.499307106,6.11E-01,5,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,0,19
gc19_pc.cds::gencode::TM9SF3::ENSG00000077147.10,CDS,Stomach-AdenoCa,TM9SF3,0.000580408,0.340120439,Fisher_observed,0.499730828,0.611610865,6,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.269546545,0.769281212,5,24
gc19_pc.cds::gencode::CDKN1B::ENSG00000111276.6,CDS,Biliary-AdenoCa,CDKN1B,3.58E-04,3.51E-01,Fisher_observed,0.333704241,1.00E+00,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0.111111111,0.133735831,1,17
gc19_pc.cds::gencode::ZNF624::ENSG00000197566.5,CDS,Bladder-TCC,ZNF624,3.71E-04,0.362661791,Fisher_observed,0.342320384,1,19,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.086956522,2.518064177,1,22
gc19_pc.cds::gencode::RB1::ENSG00000139687.9,CDS,Bone-Leiomyo,RB1,4.47E-07,0.402631089,Fisher_observed,0.000787339,1,4,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.131274797,0.577411965,4,30
gc19_pc.cds::gencode::SREK1IP1::ENSG00000153006.10,CDS,Bone-Leiomyo,SREK1IP1,3.83E-04,0.357327403,Fisher_observed,0.352701746,1,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.647058824,1.105803173,1,33
gc19_pc.cds::gencode::HIST1H2AC::ENSG00000180573.8,CDS,Bone-Osteosarc,HIST1H2AC,7.16E-05,3.71E-01,Fisher_observed,0.082941032,1.00E+00,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
gc19_pc.cds::gencode::KLHDC2::ENSG00000165516.6,CDS,Bone-Osteosarc,KLHDC2,4.42E-04,3.52E-01,Fisher_observed,0.39743639,1.00E+00,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
gc19_pc.cds::gencode::KBTBD4::ENSG00000231880.1,CDS,CNS-Medullo,KBTBD4,3.22E-04,4.14E-01,MutSig,0.303762937,1.00E+00,0,0,NA,TRUE,TRUE,TRUE,NA,FALSE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
gc19_pc.cds::gencode::IL4R::ENSG00000077238.9,CDS,CNS-PiloAstro,IL4R,1.56E-04,3.55E-01,Fisher_observed,0.164216009,1.00E+00,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
gc19_pc.cds::gencode::KDM4C::ENSG00000107077.13,CDS,CNS-PiloAstro,KDM4C,3.54E-04,3.46E-01,Fisher_observed,0.331057725,1.00E+00,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
gc19_pc.cds::gencode::KRAS::ENSG00000133703.7,CDS,CNS-PiloAstro,KRAS,7.49E-11,4.26E-01,Fisher_observed,2.28E-07,1.00E+00,4,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
gc19_pc.cds::gencode::PTPN11::ENSG00000179295.11,CDS,CNS-PiloAstro,PTPN11,1.20E-06,3.93E-01,Fisher_observed,0.001955435,1.00E+00,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
gc19_pc.cds::gencode::SETD2::ENSG00000181555.15,CDS,CNS-PiloAstro,SETD2,4.96E-04,3.43E-01,Fisher_observed,0.436550991,1.00E+00,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA
gc19_pc.cds::gencode::KBTBD4::ENSG00000231880.1,CDS,meta_CNS,KBTBD4,2.74E-04,0.411352285,Fisher_observed,0.265300833,1,0,0,NA,TRUE,TRUE,TRUE,NA,FALSE,FALSE,TRUE,TRUE,FALSE,NA,NA,0,46
gc19_pc.cds::gencode::KRAS::ENSG00000133703.7,CDS,meta_CNS,KRAS,8.58E-06,0.400808705,Fisher_observed,0.011980992,1,4,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,0,46
gc19_pc.cds::gencode::KRAS::ENSG00000133703.7,CDS,meta_Glioma,KRAS,1.28E-06,4.07E-01,Fisher_observed,0.002060653,1.00E+00,4,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,0,46
gc19_pc.cds::gencode::PA2G4::ENSG00000170515.9,CDS,Head-SCC,PA2G4,3.59E-05,3.79E-01,Fisher_observed,0.043964655,1,5,4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.232288037,0.820541448,2,40
gc19_pc.cds::gencode::ACTB::ENSG00000075624.9,CDS,meta_Hematopoietic_system,ACTB,2.51E-11,4.41E-01,Fisher_observed,7.98E-08,1,32,13,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.051844197,1.19524023,13,161
gc19_pc.cds::gencode::ACTG1::ENSG00000184009.5,CDS,meta_Hematopoietic_system,ACTG1,4.72E-08,4.22E-01,Fisher_observed,9.84E-05,1.00E+00,23,8,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.038533861,1.163583966,8,166
gc19_pc.cds::gencode::BCL2::ENSG00000171791.10,CDS,meta_Hematopoietic_system,BCL2,1.39E-15,4.54E-01,Fisher_observed,7.93E-12,1.00E+00,103,36,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,8.15E-10,4.066908799,35,139
gc19_pc.cds::gencode::BTG1::ENSG00000133639.3,CDS,meta_Hematopoietic_system,BTG1,9.65E-11,4.38E-01,Fisher_observed,2.87E-07,1,28,16,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.906714831,0.930270302,16,158
gc19_pc.cds::gencode::BTG2::ENSG00000159388.5,CDS,meta_Hematopoietic_system,BTG2,1.69E-06,4.07E-01,Fisher_observed,0.002664822,1,22,11,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.605545398,0.936019073,9,165
gc19_pc.cds::gencode::DTX1::ENSG00000135144.3,CDS,meta_Hematopoietic_system,DTX1,6.48E-07,4.12E-01,Fisher_observed,0.001123036,1.00E+00,29,12,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.955005777,0.808031317,12,162
gc19_pc.cds::gencode::DUSP2::ENSG00000158050.4,CDS,meta_Hematopoietic_system,DUSP2,2.76E-09,4.31E-01,Fisher_observed,6.85E-06,1.00E+00,71,13,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4.21E-03,2.326409066,13,161
gc19_pc.cds::gencode::EBF1::ENSG00000164330.12,CDS,meta_Hematopoietic_system,EBF1,3.34E-05,3.89E-01,Fisher_observed,0.041379526,1.00E+00,10,8,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,7.89E-02,1.579732769,8,166
gc19_pc.cds::gencode::EEF1A1::ENSG00000156508.13,CDS,meta_Hematopoietic_system,EEF1A1,2.49E-05,3.91E-01,Fisher_observed,0.031409959,1.00E+00,7,7,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,8.12E-01,1.022299865,7,167
gc19_pc.cds::gencode::FOXO1::ENSG00000150907.6,CDS,meta_Hematopoietic_system,FOXO1,4.87E-08,4.22E-01,Fisher_observed,0.00010131,1.00E+00,14,10,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.471339465,0.769621548,9,165
gc19_pc.cds::gencode::HIST1H1B::ENSG00000184357.3,CDS,meta_Hematopoietic_system,HIST1H1B,6.89E-06,3.99E-01,Fisher_observed,0.009756263,1.00E+00,14,8,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.51517266,0.955233848,8,166
gc19_pc.cds::gencode::HIST1H1C::ENSG00000187837.2,CDS,meta_Hematopoietic_system,HIST1H1C,3.29E-14,4.51E-01,Fisher_observed,1.46E-10,1,34,21,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.466229205,1.048371648,19,155
gc19_pc.cds::gencode::HIST1H1D::ENSG00000124575.5,CDS,meta_Hematopoietic_system,HIST1H1D,3.91E-06,4.03E-01,Fisher_observed,0.005769849,1.00E+00,16,9,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3.38E-01,1.114024827,9,165
gc19_pc.cds::gencode::HIST1H1E::ENSG00000168298.4,CDS,meta_Hematopoietic_system,HIST1H1E,1.80E-13,4.50E-01,Fisher_observed,7.45E-10,1.00E+00,57,20,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.27659336,0.856635779,20,154
gc19_pc.cds::gencode::HIST1H2AC::ENSG00000180573.8,CDS,meta_Hematopoietic_system,HIST1H2AC,1.61E-05,3.94E-01,Fisher_observed,0.021305553,1.00E+00,8,6,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.093261291,1.385961675,6,168
gc19_pc.cds::gencode::HIST1H2AM::ENSG00000233224.1,CDS,meta_Hematopoietic_system,HIST1H2AM,1.96E-07,4.17E-01,Fisher_observed,0.000361576,1,17,10,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.607040242,0.942894117,10,164
gc19_pc.cds::gencode::HIST1H2BC::ENSG00000180596.7,CDS,meta_Hematopoietic_system,HIST1H2BC,2.93E-10,4.36E-01,Fisher_observed,8.22E-07,1,16,11,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.909904785,0.92378269,10,164
gc19_pc.cds::gencode::HIST1H2BK::ENSG00000197903.6,CDS,meta_Hematopoietic_system,HIST1H2BK,8.19E-07,4.11E-01,Fisher_observed,0.001387757,1,12,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.899929222,0.946429258,8,166
gc19_pc.cds::gencode::HIST1H2BO::ENSG00000196331.5,CDS,meta_Hematopoietic_system,HIST1H2BO,4.70E-04,3.63E-01,Fisher_observed,0.419260628,1.00E+00,10,7,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.280121066,1.681184312,7,167
gc19_pc.cds::gencode::HIST1H3I::ENSG00000182572.2,CDS,meta_Hematopoietic_system,HIST1H3I,4.93E-04,0.362564096,Fisher_observed,0.434747086,1,7,5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.165626209,0.296777492,5,169
gc19_pc.cds::gencode::HIST2H2BE::ENSG00000184678.8,CDS,meta_Hematopoietic_system,HIST2H2BE,1.89E-06,4.07E-01,Fisher_observed,0.002959979,1.00E+00,11,7,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.280186808,1.773843678,7,167
gc19_pc.cds::gencode::HIST2H3D::ENSG00000183598.3,CDS,meta_Hematopoietic_system,HIST2H3D,5.88E-09,4.28E-01,Fisher_observed,1.39E-05,1.00E+00,17,8,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.166473375,1.502990172,8,166
gc19_pc.cds::gencode::ID3::ENSG00000117318.8,CDS,meta_Hematopoietic_system,ID3,5.61E-15,4.53E-01,Fisher_observed,2.88E-11,1,13,10,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2.06E-05,2.789434745,10,164
gc19_pc.cds::gencode::IGLL5::ENSG00000254709.2,CDS,meta_Hematopoietic_system,IGLL5,4.46E-12,4.44E-01,Fisher_observed,1.54E-08,1,154,57,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.019728399,2.427764796,53,121
gc19_pc.cds::gencode::IRF4::ENSG00000137265.10,CDS,meta_Hematopoietic_system,IRF4,4.53E-06,4.02E-01,Fisher_observed,0.006590017,1.00E+00,26,12,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.001070065,3.63278524,11,163
gc19_pc.cds::gencode::ITPKB::ENSG00000143772.5,CDS,meta_Hematopoietic_system,ITPKB,5.66E-05,0.384524453,Fisher_observed,0.066861588,1,19,10,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.017072212,1.47347838,9,165
gc19_pc.cds::gencode::KLHL21::ENSG00000162413.12,CDS,meta_Hematopoietic_system,KLHL21,2.19E-04,3.75E-01,Fisher_observed,0.220398931,1.00E+00,13,7,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.346172038,1.212743023,7,167
gc19_pc.cds::gencode::KLHL6::ENSG00000172578.7,CDS,meta_Hematopoietic_system,KLHL6,6.34E-11,4.39E-01,Fisher_observed,1.93E-07,1,17,13,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.09465072,1.504854867,13,161
gc19_pc.cds::gencode::LTB::ENSG00000227507.2,CDS,meta_Hematopoietic_system,LTB,7.40E-08,0.420484763,Fisher_observed,0.000149934,1,18,13,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,7.40E-01,0.666759363,13,161
