donor_unique_id	submitter_donor_id	dcc_project_code	library_strategy	workflow	aliquot_id	icgc_sample_id	icgc_specimen_id	dcc_specimen_type	gnos_id	gnos_repo	exist_bai_file
SKCM-US::800d3a17-269f-4d97-94ff-8585f20038d8	800d3a17-269f-4d97-94ff-8585f20038d8	SKCM-US	RNA-Seq	star	5d4390cc-c091-4844-b40c-f936ab881e61	SA438521	SP83844	Metastatic tumour - metastatsis to distant location	bd6c030e-f9a8-4d5b-af8c-900a58ea03e7	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::81cedb9e-ee43-476b-9ed9-8d0fdb346065	81cedb9e-ee43-476b-9ed9-8d0fdb346065	SKCM-US	RNA-Seq	tophat	8f259997-f80c-4516-a7e6-f8c888f008d4	SA435236	SP82459	Metastatic tumour - metastatsis to distant location	10d1db20-69ec-47de-b17a-2720f5d1880b	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::81cedb9e-ee43-476b-9ed9-8d0fdb346065	81cedb9e-ee43-476b-9ed9-8d0fdb346065	SKCM-US	RNA-Seq	star	8f259997-f80c-4516-a7e6-f8c888f008d4	SA435236	SP82459	Metastatic tumour - metastatsis to distant location	5fd73191-402a-4610-bae0-0d6b2f36ab3a	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::85400bf1-23e0-4e0f-8df7-f0d108641aee	85400bf1-23e0-4e0f-8df7-f0d108641aee	SKCM-US	RNA-Seq	tophat	7eb0de2d-f2b7-4bbd-bfdf-38f9205dfcd9	SA434534	SP82435	Metastatic tumour - metastatsis to distant location	43b4f6e1-f78a-48fe-bef1-2cbec2cfc1ba	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::85400bf1-23e0-4e0f-8df7-f0d108641aee	85400bf1-23e0-4e0f-8df7-f0d108641aee	SKCM-US	RNA-Seq	star	7eb0de2d-f2b7-4bbd-bfdf-38f9205dfcd9	SA434534	SP82435	Metastatic tumour - metastatsis to distant location	68d53107-06d0-4518-bbcf-f84e2c5234c9	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::8c54fcfd-999f-43c5-b31f-26d006f5fff3	8c54fcfd-999f-43c5-b31f-26d006f5fff3	SKCM-US	RNA-Seq	tophat	ec79139b-a1a8-4c38-9db6-b8570fb49a88	SA435584	SP82471	Metastatic tumour - metastatsis to distant location	83dc1953-df6d-4e93-b1e7-f4175b09f475	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::8c54fcfd-999f-43c5-b31f-26d006f5fff3	8c54fcfd-999f-43c5-b31f-26d006f5fff3	SKCM-US	RNA-Seq	star	ec79139b-a1a8-4c38-9db6-b8570fb49a88	SA435584	SP82471	Metastatic tumour - metastatsis to distant location	0bf68709-dd34-4eef-a748-790b5d5db261	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::905ea29f-588a-497b-9f06-2eef3bdc9442	905ea29f-588a-497b-9f06-2eef3bdc9442	SKCM-US	RNA-Seq	tophat	9c14ff17-4b8d-448f-acac-6dd769559bed	SA508579	SP103866	Metastatic tumour - metastatsis to distant location	9eb9ca0f-7d36-4f8d-b942-c3dc10198dc5	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::905ea29f-588a-497b-9f06-2eef3bdc9442	905ea29f-588a-497b-9f06-2eef3bdc9442	SKCM-US	RNA-Seq	star	9c14ff17-4b8d-448f-acac-6dd769559bed	SA508579	SP103866	Metastatic tumour - metastatsis to distant location	2877ef47-404e-4515-b635-43620fc5932f	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::97d9dfc9-c937-48b4-b453-df081950419f	97d9dfc9-c937-48b4-b453-df081950419f	SKCM-US	RNA-Seq	tophat	32cf555c-9de8-4de4-ba4a-a729ac88e8ba	SA436517	SP83482	Metastatic tumour - metastatsis to distant location	4b0518ae-899a-4d86-9bd8-31808d6f49f5	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::97d9dfc9-c937-48b4-b453-df081950419f	97d9dfc9-c937-48b4-b453-df081950419f	SKCM-US	RNA-Seq	star	32cf555c-9de8-4de4-ba4a-a729ac88e8ba	SA436517	SP83482	Metastatic tumour - metastatsis to distant location	455bc62c-a134-4dc4-8cf9-37145b73e131	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::a01a350d-64be-4af3-91c3-7d681c3db11d	a01a350d-64be-4af3-91c3-7d681c3db11d	SKCM-US	RNA-Seq	tophat	94bd0768-0e03-4387-b980-09b5efcd21c5	SA438284	SP82780	Metastatic tumour - metastatsis to distant location	dd252687-2a16-4e74-801a-9905880bf450	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::a01a350d-64be-4af3-91c3-7d681c3db11d	a01a350d-64be-4af3-91c3-7d681c3db11d	SKCM-US	RNA-Seq	star	94bd0768-0e03-4387-b980-09b5efcd21c5	SA438284	SP82780	Metastatic tumour - metastatsis to distant location	9574d4b6-fa65-4b4c-aaf1-cc5f094a2ce5	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::b5e37b9b-6264-4cc8-9b44-1d8ac0692d6c	b5e37b9b-6264-4cc8-9b44-1d8ac0692d6c	SKCM-US	RNA-Seq	tophat	800e0be9-64ca-43ff-8518-f18c15d0cefa	SA434429	SP82431	Metastatic tumour - metastatsis to distant location	1cab9f6f-13e9-4ef3-8cd5-981560bbf34e	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::b5e37b9b-6264-4cc8-9b44-1d8ac0692d6c	b5e37b9b-6264-4cc8-9b44-1d8ac0692d6c	SKCM-US	RNA-Seq	star	800e0be9-64ca-43ff-8518-f18c15d0cefa	SA434429	SP82431	Metastatic tumour - metastatsis to distant location	eaafc54c-ec64-4b69-9a07-f2259678bb51	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::b6691e3c-ee3f-49a2-8bd4-2086413e5d8d	b6691e3c-ee3f-49a2-8bd4-2086413e5d8d	SKCM-US	RNA-Seq	tophat	1beadfbe-9b12-4acb-85bf-3becb75fd573	SA434006	SP82417	Metastatic tumour - metastatsis to distant location	8678f5f1-aa09-4423-aad9-0aec66f77c71	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::b6691e3c-ee3f-49a2-8bd4-2086413e5d8d	b6691e3c-ee3f-49a2-8bd4-2086413e5d8d	SKCM-US	RNA-Seq	star	1beadfbe-9b12-4acb-85bf-3becb75fd573	SA434006	SP82417	Metastatic tumour - metastatsis to distant location	e45c7a4c-d061-4d67-a6d0-d5cd83d7d91d	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::b85b14d7-3b5a-4800-af12-622ec03b9fe5	b85b14d7-3b5a-4800-af12-622ec03b9fe5	SKCM-US	RNA-Seq	tophat	12273db4-5bb3-4529-aaad-cc4b486c85c5	SA531155	SP113197	Metastatic tumour - metastatsis to distant location	b39e6a0c-671e-4d6e-9312-966c411153a1	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::b85b14d7-3b5a-4800-af12-622ec03b9fe5	b85b14d7-3b5a-4800-af12-622ec03b9fe5	SKCM-US	RNA-Seq	star	12273db4-5bb3-4529-aaad-cc4b486c85c5	SA531155	SP113197	Metastatic tumour - metastatsis to distant location	326fe9f7-7652-4f68-88da-e34f67e22e2b	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::be73fde2-d843-426b-9306-a02d3f2a754b	be73fde2-d843-426b-9306-a02d3f2a754b	SKCM-US	RNA-Seq	tophat	0f3ce1eb-6393-4c42-bd47-2cf67ba378ca	SA435917	SP83382	Metastatic tumour - metastatsis to distant location	292f5f39-fa45-4803-b93f-e144dba6933c	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::be73fde2-d843-426b-9306-a02d3f2a754b	be73fde2-d843-426b-9306-a02d3f2a754b	SKCM-US	RNA-Seq	star	0f3ce1eb-6393-4c42-bd47-2cf67ba378ca	SA435917	SP83382	Metastatic tumour - metastatsis to distant location	a352ef25-4478-40cd-9d6b-c0d199b219c7	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::c061ae6c-7a02-47c3-aecd-a56487c01603	c061ae6c-7a02-47c3-aecd-a56487c01603	SKCM-US	RNA-Seq	tophat	a8b63750-fd87-4129-98e8-54e778671520	SA437261	SP82644	Metastatic tumour - metastatsis to distant location	b3a5a189-2e73-4ee7-a497-d28a6a1cca28	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::c061ae6c-7a02-47c3-aecd-a56487c01603	c061ae6c-7a02-47c3-aecd-a56487c01603	SKCM-US	RNA-Seq	star	a8b63750-fd87-4129-98e8-54e778671520	SA437261	SP82644	Metastatic tumour - metastatsis to distant location	72c3e901-3c89-4a37-8cf5-6e157aa67db0	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::c2948fe9-5798-43bc-a743-511e94e417f8	c2948fe9-5798-43bc-a743-511e94e417f8	SKCM-US	RNA-Seq	tophat	0ca8b8b7-f805-4c2a-834d-01790c9d7504	SA438671	SP82836	Metastatic tumour - metastatsis to distant location	5b6c6524-9dab-4e7c-95ca-51de1b65fffd	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::c2948fe9-5798-43bc-a743-511e94e417f8	c2948fe9-5798-43bc-a743-511e94e417f8	SKCM-US	RNA-Seq	star	0ca8b8b7-f805-4c2a-834d-01790c9d7504	SA438671	SP82836	Metastatic tumour - metastatsis to distant location	f22d3807-7ce1-45b1-b070-6c5e04e101ba	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::ce28f65d-4ae8-4e63-815f-5b8d4389e092	ce28f65d-4ae8-4e63-815f-5b8d4389e092	SKCM-US	RNA-Seq	tophat	098ef6ce-5605-407d-90ca-e5ce9c27878f	SA434486	SP82433	Metastatic tumour - metastatsis to distant location	3e1cdf7e-9e0a-44f3-b8dd-ff2e3acf212f	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::ce28f65d-4ae8-4e63-815f-5b8d4389e092	ce28f65d-4ae8-4e63-815f-5b8d4389e092	SKCM-US	RNA-Seq	star	098ef6ce-5605-407d-90ca-e5ce9c27878f	SA434486	SP82433	Metastatic tumour - metastatsis to distant location	45336b8a-3426-42f4-9569-fc47341eeccd	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::d6283ab0-9019-4ad2-93aa-2e6b39cd9641	d6283ab0-9019-4ad2-93aa-2e6b39cd9641	SKCM-US	RNA-Seq	tophat	315e9fee-404c-4f59-829b-d769e965c87e	SA509997	SP104056	Metastatic tumour - metastatsis to distant location	fab406b6-ddaa-428d-98c2-d295590b8a30	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::d6283ab0-9019-4ad2-93aa-2e6b39cd9641	d6283ab0-9019-4ad2-93aa-2e6b39cd9641	SKCM-US	RNA-Seq	star	315e9fee-404c-4f59-829b-d769e965c87e	SA509997	SP104056	Metastatic tumour - metastatsis to distant location	5f3bf5c6-4499-449a-8bbc-6ba8b8c4722a	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::d7ee2693-39a8-4e3a-b6f6-e4729800e34e	d7ee2693-39a8-4e3a-b6f6-e4729800e34e	SKCM-US	RNA-Seq	tophat	f684abbc-ff21-4042-a5d8-2a0f3e22bd59	SA435299	SP82461	Primary tumour - solid tissue	5f40a945-bc96-45d6-8940-305425583c0f	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::d7ee2693-39a8-4e3a-b6f6-e4729800e34e	d7ee2693-39a8-4e3a-b6f6-e4729800e34e	SKCM-US	RNA-Seq	star	f684abbc-ff21-4042-a5d8-2a0f3e22bd59	SA435299	SP82461	Primary tumour - solid tissue	d181b058-17cb-4c41-bbfb-7f5cd46604e5	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::d8eac750-9daf-4465-b672-9e31fd369057	d8eac750-9daf-4465-b672-9e31fd369057	SKCM-US	RNA-Seq	tophat	2b6b5499-a092-4fb6-a670-ad599db4f2cb	SA435012	SP82451	Metastatic tumour - metastatsis to distant location	6f99cb8f-dfc3-4a08-8d5b-9594ee15e107	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::d8eac750-9daf-4465-b672-9e31fd369057	d8eac750-9daf-4465-b672-9e31fd369057	SKCM-US	RNA-Seq	star	2b6b5499-a092-4fb6-a670-ad599db4f2cb	SA435012	SP82451	Metastatic tumour - metastatsis to distant location	2d03e527-b523-47ee-a2e5-60c0ce9730aa	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::e36c9411-773b-4a8e-9b43-895b3cb044c7	e36c9411-773b-4a8e-9b43-895b3cb044c7	SKCM-US	RNA-Seq	tophat	2988e553-2978-4d25-b6b0-0c2d2147c5d8	SA437018	SP82614	Metastatic tumour - metastatsis to distant location	15447155-fee8-4ed5-83da-aa91049803f6	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::e36c9411-773b-4a8e-9b43-895b3cb044c7	e36c9411-773b-4a8e-9b43-895b3cb044c7	SKCM-US	RNA-Seq	star	2988e553-2978-4d25-b6b0-0c2d2147c5d8	SA437018	SP82614	Metastatic tumour - metastatsis to distant location	f90e5fe4-0c1d-4906-bea2-bbf6b4afe9c7	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::fa099993-ef30-4eff-a8fb-aa41b5ea671a	fa099993-ef30-4eff-a8fb-aa41b5ea671a	SKCM-US	RNA-Seq	tophat	c55d0f65-fa13-4bb5-a556-2bd78bac2ccf	SA434318	SP83146	Primary tumour - solid tissue	3f21918a-f76c-423c-9b6d-61ecece46aa5	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
SKCM-US::fa099993-ef30-4eff-a8fb-aa41b5ea671a	fa099993-ef30-4eff-a8fb-aa41b5ea671a	SKCM-US	RNA-Seq	star	c55d0f65-fa13-4bb5-a556-2bd78bac2ccf	SA434318	SP83146	Primary tumour - solid tissue	77650c1a-f407-49b2-a4e7-126df6172165	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::0b4e8d73-459d-4930-9d1a-abb8d53e1844	0b4e8d73-459d-4930-9d1a-abb8d53e1844	STAD-US	RNA-Seq	tophat	f5b280af-a502-4fcf-bc81-53f1111242be	SA443722	SP85379	Primary tumour - solid tissue	6899889b-5f28-4b54-8d72-78a20126feee	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::0b4e8d73-459d-4930-9d1a-abb8d53e1844	0b4e8d73-459d-4930-9d1a-abb8d53e1844	STAD-US	RNA-Seq	star	f5b280af-a502-4fcf-bc81-53f1111242be	SA443722	SP85379	Primary tumour - solid tissue	baeb41b5-f046-4c80-ad94-b181da0fab83	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::1ca3c5e0-32b0-4467-8ec0-ca212e35d2b3	1ca3c5e0-32b0-4467-8ec0-ca212e35d2b3	STAD-US	RNA-Seq	tophat	c6721c2d-adce-447c-83dd-e500b43506fc	SA441083	SP84962	Primary tumour - solid tissue	6f62c5a4-97f9-4264-b633-edd368c44fb5	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::1ca3c5e0-32b0-4467-8ec0-ca212e35d2b3	1ca3c5e0-32b0-4467-8ec0-ca212e35d2b3	STAD-US	RNA-Seq	star	c6721c2d-adce-447c-83dd-e500b43506fc	SA441083	SP84962	Primary tumour - solid tissue	9197fc71-7a6a-475f-82e2-81beab90b598	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::1e1cdf72-820f-48a4-8fb6-89575d07cde9	1e1cdf72-820f-48a4-8fb6-89575d07cde9	STAD-US	RNA-Seq	tophat	45374ae4-974c-4637-a6dd-0b8041330024	SA512908	SP105673	Primary tumour - solid tissue	4fa7258b-5d6d-4686-bfc8-7ba9fe5c6262	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::1e1cdf72-820f-48a4-8fb6-89575d07cde9	1e1cdf72-820f-48a4-8fb6-89575d07cde9	STAD-US	RNA-Seq	star	45374ae4-974c-4637-a6dd-0b8041330024	SA512908	SP105673	Primary tumour - solid tissue	3f43a25e-9ccd-4e07-a96c-1bf02b4f392a	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::27988b3e-cde1-4f4b-82a1-6d8ad08db8e9	27988b3e-cde1-4f4b-82a1-6d8ad08db8e9	STAD-US	RNA-Seq	tophat	29d36f5e-216e-47cf-8df6-c74876428559	SA443616	SP84439	Primary tumour - solid tissue	e9bb9741-ec06-490c-9f0a-1e7108dad839	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::27988b3e-cde1-4f4b-82a1-6d8ad08db8e9	27988b3e-cde1-4f4b-82a1-6d8ad08db8e9	STAD-US	RNA-Seq	star	29d36f5e-216e-47cf-8df6-c74876428559	SA443616	SP84439	Primary tumour - solid tissue	6d168389-331b-472a-8c66-5d5ef89cae2a	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::283776cd-32e8-4a79-bed1-1411c9d3a9e0	283776cd-32e8-4a79-bed1-1411c9d3a9e0	STAD-US	RNA-Seq	tophat	ccdfd8a3-2bc7-474c-b80d-96e8741fe8bc	SA442214	SP85130	Primary tumour - solid tissue	38ac23b7-29f1-444d-a557-1d0b8a3a9ef0	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::283776cd-32e8-4a79-bed1-1411c9d3a9e0	283776cd-32e8-4a79-bed1-1411c9d3a9e0	STAD-US	RNA-Seq	star	ccdfd8a3-2bc7-474c-b80d-96e8741fe8bc	SA442214	SP85130	Primary tumour - solid tissue	c3b9e8c4-1084-43c0-96bd-9b67569a7c74	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::2b4f014f-74e9-4dda-a1ad-abcbd124fc44	2b4f014f-74e9-4dda-a1ad-abcbd124fc44	STAD-US	RNA-Seq	tophat	df0df04e-bb65-4dd6-91db-753eaa86a0c3	SA512390	SP105577	Primary tumour - solid tissue	f2dfb5f0-7f50-4155-83f3-dca22f6b6153	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::2b4f014f-74e9-4dda-a1ad-abcbd124fc44	2b4f014f-74e9-4dda-a1ad-abcbd124fc44	STAD-US	RNA-Seq	star	df0df04e-bb65-4dd6-91db-753eaa86a0c3	SA512390	SP105577	Primary tumour - solid tissue	1a70251b-215b-4c88-94e6-ccc8a14a1811	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::30a82e9f-2a2d-4a66-bdb1-26b881c21d01	30a82e9f-2a2d-4a66-bdb1-26b881c21d01	STAD-US	RNA-Seq	tophat	e80aa591-ed43-4486-a7cd-0ea654f10983	SA511039	SP105006	Primary tumour - solid tissue	decb1e02-d113-4cb2-8026-da92994152e4	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::30a82e9f-2a2d-4a66-bdb1-26b881c21d01	30a82e9f-2a2d-4a66-bdb1-26b881c21d01	STAD-US	RNA-Seq	star	e80aa591-ed43-4486-a7cd-0ea654f10983	SA511039	SP105006	Primary tumour - solid tissue	09e66657-17d9-4aae-83a3-d2bf3678db88	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::35496e4e-598f-4ffc-b11e-8edaeb676079	35496e4e-598f-4ffc-b11e-8edaeb676079	STAD-US	RNA-Seq	tophat	8b425d92-11e6-4dce-914e-5a2f00603719	SA439929	SP84743	Primary tumour - solid tissue	89ec9a6d-9a47-4b60-a6e0-4860033b3766	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::35496e4e-598f-4ffc-b11e-8edaeb676079	35496e4e-598f-4ffc-b11e-8edaeb676079	STAD-US	RNA-Seq	star	8b425d92-11e6-4dce-914e-5a2f00603719	SA439929	SP84743	Primary tumour - solid tissue	1369b777-d6e0-443b-9431-f443d5cdc238	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::39dd61a8-cd17-4df3-ae17-61e239eb00bd	39dd61a8-cd17-4df3-ae17-61e239eb00bd	STAD-US	RNA-Seq	tophat	64ae6065-fbd5-48fc-a31c-caaef87bcc0b	SA439789	SP84719	Primary tumour - solid tissue	2a828f11-34b9-4e66-b48b-8dc08cb84748	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::39dd61a8-cd17-4df3-ae17-61e239eb00bd	39dd61a8-cd17-4df3-ae17-61e239eb00bd	STAD-US	RNA-Seq	star	64ae6065-fbd5-48fc-a31c-caaef87bcc0b	SA439789	SP84719	Primary tumour - solid tissue	3d2fbe3d-0ed1-44d1-87cb-97ceffce4f68	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::53086e20-a727-40d6-b42d-8030109b5130	53086e20-a727-40d6-b42d-8030109b5130	STAD-US	RNA-Seq	tophat	b01837f8-f585-4336-a49a-a5df6932db17	SA440479	SP84858	Primary tumour - solid tissue	b8cbd8e0-bf79-4b80-ab32-10a0028aa5ac	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::53086e20-a727-40d6-b42d-8030109b5130	53086e20-a727-40d6-b42d-8030109b5130	STAD-US	RNA-Seq	star	b01837f8-f585-4336-a49a-a5df6932db17	SA440479	SP84858	Primary tumour - solid tissue	649bb4dc-4ff5-4587-a18c-aa88817ebcbd	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::5b7e557a-6aee-4077-b3cd-c96179e643ae	5b7e557a-6aee-4077-b3cd-c96179e643ae	STAD-US	RNA-Seq	tophat	791df752-d6c6-47b8-9113-e71fca9a04fe	SA511180	SP105018	Primary tumour - solid tissue	be35cef0-dc4b-4fed-ac50-0f765c4b9c49	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::5b7e557a-6aee-4077-b3cd-c96179e643ae	5b7e557a-6aee-4077-b3cd-c96179e643ae	STAD-US	RNA-Seq	star	791df752-d6c6-47b8-9113-e71fca9a04fe	SA511180	SP105018	Primary tumour - solid tissue	6a98faf7-84f2-481e-b7ae-197f1ebdba9e	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::60879669-96c2-4710-82e0-0ae9d0e5b242	60879669-96c2-4710-82e0-0ae9d0e5b242	STAD-US	RNA-Seq	tophat	14fd82b2-a288-403b-8608-c1d99f602c6f	SA510481	SP105253	Primary tumour - solid tissue	e7062044-09d7-4b19-9383-c38bef15a3b6	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::60879669-96c2-4710-82e0-0ae9d0e5b242	60879669-96c2-4710-82e0-0ae9d0e5b242	STAD-US	RNA-Seq	star	14fd82b2-a288-403b-8608-c1d99f602c6f	SA510481	SP105253	Primary tumour - solid tissue	d9d5693d-e7f9-4ad2-bdab-d79c9f679b49	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::647dc54f-a51b-40ea-9d97-c93598c2af71	647dc54f-a51b-40ea-9d97-c93598c2af71	STAD-US	RNA-Seq	tophat	6a3488f6-b364-426c-bb80-77acc0da4ff8	SA441137	SP84056	Primary tumour - solid tissue	0f0de9bd-0a4e-4d06-a840-1342ab4720c0	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::647dc54f-a51b-40ea-9d97-c93598c2af71	647dc54f-a51b-40ea-9d97-c93598c2af71	STAD-US	RNA-Seq	star	6a3488f6-b364-426c-bb80-77acc0da4ff8	SA441137	SP84056	Primary tumour - solid tissue	8510995e-9803-42da-82a5-7de565bf4eda	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::87c217d4-66f4-46ca-8244-7856ce658fd3	87c217d4-66f4-46ca-8244-7856ce658fd3	STAD-US	RNA-Seq	tophat	6d98d09b-cdec-4f71-afb3-2c53bee990c4	SA443546	SP85339	Primary tumour - solid tissue	22a74940-cfe5-49c8-b8f6-1bbe0837b8f4	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::87c217d4-66f4-46ca-8244-7856ce658fd3	87c217d4-66f4-46ca-8244-7856ce658fd3	STAD-US	RNA-Seq	star	6d98d09b-cdec-4f71-afb3-2c53bee990c4	SA443546	SP85339	Primary tumour - solid tissue	a52123b2-2fa0-4e2b-9641-a9ceac5182c5	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::87c217d4-66f4-46ca-8244-7856ce658fd3	87c217d4-66f4-46ca-8244-7856ce658fd3	STAD-US	RNA-Seq	tophat	9734c685-9f30-4c0b-b9ba-06bec4b3ca64	SA443574	SP85347	Normal - tissue adjacent to primary	8ae6c448-59ea-4b27-84c8-9c35ed64ef49	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::87c217d4-66f4-46ca-8244-7856ce658fd3	87c217d4-66f4-46ca-8244-7856ce658fd3	STAD-US	RNA-Seq	star	9734c685-9f30-4c0b-b9ba-06bec4b3ca64	SA443574	SP85347	Normal - tissue adjacent to primary	626e9ac1-18a1-414e-a3c4-53764be1bed5	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::8a24f1a3-4bab-4591-9676-7bee01d096c1	8a24f1a3-4bab-4591-9676-7bee01d096c1	STAD-US	RNA-Seq	tophat	249b80fa-341f-429f-af14-18a917162c73	SA441367	SP84998	Primary tumour - solid tissue	b2160636-4363-484f-86d3-f8d0954347d1	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
STAD-US::8a24f1a3-4bab-4591-9676-7bee01d096c1	8a24f1a3-4bab-4591-9676-7bee01d096c1	STAD-US	RNA-Seq	star	249b80fa-341f-429f-af14-18a917162c73	SA441367	SP84998	Primary tumour - solid tissue	d45f7e74-8e28-4bc9-9ab0-c59406157d10	https://gtrepo-osdc-tcga.annailabs.com/|https://cghub.ucsc.edu/	True
